NP11H038,555208.7609,1826146.865,H,0
NP11H039,555211.2512,1826133.818,H,0
NP11H040,555257.667,1826136.368,H,0
NP11H041,555240.5157,1826125.38,H,0
NP11H042,555180.3375,1826079.309,H,0
NP11H043,555170.1704,1826089.127,H,0
NP11H044,555137.9126,1826061.173,H,0
NP11H045,555132.0663,1826049.535,H,0
NP11H046,555110.8415,1826045.946,H,0
NP11H047,555097.1452,1826019.251,H,0
NP11H048,555086.8131,1826012.363,H,0
NP11H049,555075.5246,1826002.375,H,0
NP11H050,555055.718,1825985.178,H,0
NP11H051,555050.7788,1825998.446,H,0
NP11H053,555044.2151,1825977.96,H,0
NP11H054,555018.4056,1825971.141,H,0
NP11H055,555040.0097,1825953.165,H,0
NP11H056,555030.3373,1825938.428,H,0
NP11H057,555037.8246,1825930.709,H,0
NP11H058,555061.0119,1825960.853,H,0
NP11H059,555071.6408,1825976.92,H,0
NP11H060,555089.5507,1825984.049,H,0
NP11H061,555113.2493,1826023.051,H,0
NP11H063,555173.881,1826057.284,H,0
NP11H064,555234.0014,1826086.638,H,0
NP11H065,555206.6005,1826076.83,H,0
NP11H066,555222.4573,1826049.995,H,0
NP11H067,555220.5772,1826033.948,H,0
NP11H068,555222.1439,1826006.734,H,0
NP11H069,555192.3352,1826020.931,H,0
NP11H070,555159.0797,1826004.035,H,0
NP11H071,555143.3466,1825981.419,H,0
NP11H072,555051.76,1825904.855,H,0
NP11H073,555060.748,1825898.356,H,0
NP11H074,555069.6288,1825887.428,H,0
NP11H075,555077.4623,1825872.401,H,0
NP11H076,555170.2693,1825928.06,H,0
NP11H077,555180.4777,1825942.357,H,0
NP11H078,555128.5866,1825867.992,H,0
NP11H079,555105.8775,1825861.074,H,0
NP11H080,555165.495,1825877.16,H,0
NP11H081,555160.1022,1825855.795,H,0
NP11H082,555159.5002,1825841.198,H,0
NP11H083,555109.2913,1825818.832,H,0
NP11H084,555117.1001,1825813.983,H,0
NP11H085,555118.6256,1825801.486,H,0
NP11H086,555169.1314,1825829.82,H,0
NP11H087,555182.6875,1825829.08,H,0
NP11H088,555199.4431,1825830.57,H,0
NP11H089,555218.7384,1825839.358,H,0
NP11H090,555213.8403,1825874.741,H,0
NP11H091,555250.2128,1825842.757,H,0
NP11H092,555239.1716,1825860.534,H,0
NP11H093,555236.904,1825912.083,H,0
NP11H094,555201.9333,1825898.606,H,0
NP11H095,555239.4354,1825922.271,H,0
NP11H096,555223.7354,1825928.64,H,0
NP11H097,555236.7968,1825954.115,H,0
NP11H098,555169.0654,1825775.511,H,0
NP11H099,554991.1448,1826114.662,H,0
NP11H100,554971.6599,1826138.177,H,0
NP11H101,554961.3361,1826086.378,H,0
NP11H102,554969.6974,1826070.251,H,0
NP11H103,555169.8075,1826189.247,H,0
NP11H106,555183.8007,1826185.408,H,0
NP11H108,554995.9769,1826018.542,H,0
NP11H109,555021.1597,1826021.261,H,0
NP11H110,554955.0445,1825959.254,H,0
NP11H111,554908.6616,1825942.097,H,0
NP11H112,554897.7854,1825940.747,H,0
NP11H113,554871.7862,1825924.641,H,0
NP11H114,554944.0033,1825934.669,H,0
NP11H115,554967.5947,1825932.519,H,0
NP11H116,554972.3443,1825913.723,H,0
NP11H117,554993.4207,1825892.977,H,0
NP11H118,554983.3608,1825904.015,H,0
NP11H119,554973.8863,1825894.697,H,0
NP11H120,554969.8211,1825898.896,H,0
NP11H122,554993.5609,1825879.15,H,0
NP11H123,554976.7311,1825867.052,H,0
NP11H124,554961.6659,1825873.541,H,0
NP11H125,554937.25,1825863.853,H,0
NP11H126,555005.4514,1825862.593,H,0
NP11H127,554997.4941,1825844.647,H,0
NP11H129,555018.018,1825829.88,H,0
NP11H130,554949.2477,1825804.695,H,0
NP11H131,554931.2305,1825797.127,H,0
NP11H132,554916.3715,1825808.374,H,0
NP11H133,554911.7291,1825788.898,H,0
NP11H134,555038.5337,1825821.522,H,0
NP11H135,555049.3605,1825802.636,H,0
NP11H136,554993.3135,1825767.423,H,0
NP11H137,554980.9282,1825769.382,H,0
NP11H138,554966.0197,1825756.735,H,0
NP11H139,554918.466,1825740.238,H,0
NP11H141,554895.4188,1825739.398,H,0
NP11H144,554807.1883,1825770.372,H,0
NP11H145,554788.2146,1825762.364,H,0
NP11H146,554985.282,1825694.278,H,0
NP11H147,554985.348,1825711.314,H,0
NP11H148,554995.1111,1825691.428,H,0
NP11H149,555010.6957,1825689.029,H,0
NP11H150,555019.8733,1825690.048,H,0
NP11H151,555032.9265,1825678.471,H,0
NP11H152,555084.2157,1825694.538,H,0
NP11H153,555086.2112,1825705.045,H,0
NP11H154,555080.4391,1825709.345,H,0
NP11H155,555096.6422,1825716.583,H,0
NP11H156,555108.5409,1825696.477,H,0
NP11H157,555088.4953,1825730.83,H,0
NP11H158,555070.2637,1825723.372,H,0
NP11H159,555061.5314,1825718.483,H,0
NP11H160,555045.6416,1825712.354,H,0
NP11H163,555057.9774,1825770.242,H,0
NP11H164,554714.571,1826056.654,H,0
NP11H166,554665.5906,1826263.952,H,0
NP11H167,554648.8516,1826257.043,H,0
NP11H168,554648.934,1826225.739,H,0
NP11H169,554650.3276,1826179.169,H,0
NP11H170,554647.1447,1826172.3,H,0
NP11H171,554649.066,1826130.159,H,0
NP11H172,554663.1829,1826162.502,H,0
NP11H173,554639.5255,1826147.725,H,0
NP11H174,554690.5756,1826173.96,H,0
NP11H175,554668.7488,1826196.915,H,0
NP11H176,554672.8305,1826227.789,H,0
NP11H177,554680.2847,1826234.998,H,0
NP11H178,554716.5417,1826120.821,H,0
NP11H179,554702.3506,1826118.351,H,0
NP11H180,554816.3742,1826473.969,H,0
NP11H181,554815.7227,1826479.168,H,0
NP11H182,554819.7632,1826484.817,H,0
NP11H183,554813.785,1826486.236,H,0
NP11H184,554817.1823,1826491.335,H,0
NP11H185,554806.2565,1826508.452,H,0
NP11H186,554804.8465,1826515.75,H,0
NP11H187,554804.83,1826522.949,H,0
NP11H188,555056.3117,1826541.625,H,0
NP11H189,555326.2394,1826774.628,H,0
NP11H191,554873.3777,1826508.962,H,0
NP11H192,554645.6192,1826310.362,H,0
NP11H193,554634.7017,1826281.788,H,0
NP11H194,554610.5167,1826267.011,H,0
NP11H195,554588.2199,1826262.972,H,0
NP11H196,554574.0535,1826253.534,H,0
NP11H197,554559.1286,1826245.315,H,0
NP11H198,554546.6691,1826234.658,H,0
NP11H199,554525.568,1826224.1,H,0
NP11H200,554476.7608,1826196.535,H,0
NP11H201,554459.4033,1826184.108,H,0
NP11H202,554435.9439,1826176.739,H,0
NP11H203,554353.9802,1826135.938,H,0
NP11H204,554349.9315,1826133.158,H,0
NP11H205,554345.6684,1826131.709,H,0
NP11H206,554339.9045,1826129.369,H,0
NP11H207,554336.6062,1826127.599,H,0
NP11H208,554335.4353,1826124.94,H,0
NP11H209,554330.1085,1826122.6,H,0
NP11H210,554327.6512,1826122.26,H,0
NP11H211,554322.5388,1826118.821,H,0
NP11H212,554318.5973,1826117.371,H,0
NP11H213,554318.0695,1826113.162,H,0
NP11H214,554161.7118,1826078.809,H,0
NP11H215,554277.1454,1826092.926,H,0
NP11H216,554279.9902,1826108.093,H,0
NP11H217,554276.8403,1826127.329,H,0
NP11H218,554272.2474,1826129.199,H,0
NP11H219,554268.9326,1826130.849,H,0
NP11H220,554267.4318,1826135.498,H,0
NP11H221,554264.7519,1826139.137,H,0
NP11H222,554264.5293,1826144.446,H,0
NP11H223,554255.9618,1826155.264,H,0
NP11H224,554246.9656,1826167.301,H,0
NP11H225,554243.6261,1826179.679,H,0
NP11H226,554231.315,1826196.685,H,0
NP11H227,554226.0542,1826206.633,H,0
NP11H228,554218.5422,1826223.54,H,0
NP11H229,554218.9627,1826227.739,H,0
NP11H230,554217.6681,1826232.828,H,0
NP11H231,554213.7101,1826235.807,H,0
NP11H232,554212.9515,1826240.556,H,0
NP11H233,554203.3121,1826253.364,H,0
NP11H234,554198.3729,1826266.301,H,0
NP11H235,554221.0489,1826288.257,H,0
NP11H236,554330.2899,1826343.845,H,0
NP11H237,554347.4495,1826352.304,H,0
NP11H238,554358.5401,1826355.983,H,0
NP11H239,554377.6128,1826367.97,H,0
NP11H240,554397.444,1826376.429,H,0
NP11H241,554414.9252,1826383.227,H,0
NP11H242,554429.1988,1826393.435,H,0
NP11H243,554449.1207,1826408.092,H,0
NP11H244,554468.7376,1826414.111,H,0
NP11H245,554487.0764,1826422.019,H,0
NP11H246,554496.5591,1826425.469,H,0
NP11H247,554516.2831,1826433.047,H,0
NP11H248,554542.0597,1826451.693,H,0
NP11H249,555237.37,1825944.7,H,0
NP11H250,555071.03,1826035.79,H,0
NP11H251,555260.37,1826224.33,H,0
NP11H252,555238.36,1825895.11,H,0
NP11H253,555245.11,1825825.82,H,0
NP11H254,555315.16,1825840.76,H,0
NP11H255,555316.2,1825861.32,H,0
NP11H256,555136.63,1825856.17,H,0
NP11H257,555000.02,1825828.04,H,0
NP11H258,555000.97,1825790.04,H,0
NP11H259,554887.98,1825928.42,H,0
NP11H260,554888.4,1825778.66,H,0
NP11H261,555144.32,1826055.42,H,0
NP11H262,555242.09,1825936.09,H,0
NP11H263,555200.85,1825881.03,H,0
NP11H264,555221.86,1826110.42,H,0
NP11H265,555173.58,1826183.73,H,0
NP11H266,555142.51,1826079.14,H,0
NP11H267,555143.04,1825818.91,H,0
NP11H268,554840.18,1825749.75,H,0
NP11H269,554985.24,1825706.77,H,0
NP11H270,554895.32,1825852.02,H,0
NP11H271,555176.09,1826174.87,H,0
NP11H272,555241.85,1825868.79,H,0
NP11H273,555232.64,1826090.04,H,0
NP11H274,555183.89,1826192.56,H,0
NP11H275,554935.16,1825948.3,H,0
NP11H276,554919.46,1825781.23,H,0
NP11H277,554997.8,1825779.99,H,0
NP11H278,555001.37,1825780.87,H,0
NP11H279,555004.94,1825782.15,H,0
NP11H280,554818.24,1825757.9,H,0
NP11H281,554828.6,1825754.73,H,0
NP06S002,555672.3423,1825000.669,S,1
NP06T001,555462.9968,1825395.278,S,1
NP07T001,555350.39,1827514.34,S,1
NP11P001,554610.7723,1826375.429,S,1
